frame_idx,frame_time,steering_angle,steering_angle_prev_100ms,steering_angle_prev_200ms,speed,yaw_rate,velocity_x,velocity_y,velocity_z,time_diff_steering,time_diff_speed,time_diff_gyro
637,9345.994486,-0.7000000000000001,-0.6000000000000001,-0.6000000000000001,[22.25625],-0.000885009765625,-7.644530966460338,-10.256427449411653,-18.494044731681427,0.0029988066671648994,0.0029651400000147987,0.0006109580008342164
638,9346.044485,-0.7000000000000001,-0.6000000000000001,-0.6000000000000001,[22.27847222],-0.000885009765625,-7.635128620922398,-10.2454582909707,-18.51389023022179,0.00346506733330898,0.007694245334278094,0.04938804199991864
639,9346.094493,-0.7000000000000001,-0.7000000000000001,-0.6000000000000001,[22.275],0.000396728515625,-7.623992843254344,-10.243492274768101,-18.514528657896275,0.006320484000752913,0.0009448583332414273,0.0003964379993703915
640,9346.14448,-0.7000000000000001,-0.7000000000000001,-0.6000000000000001,[22.32083333],0.000396728515625,-7.616700190674338,-10.247471163545558,-18.49232392402171,0.008664318000228377,0.003425566668738611,0.049590562000958016
641,9346.19448,-0.7000000000000001,-0.7000000000000001,-0.7000000000000001,[22.31805556],0.0007171630859375,-7.619140233891931,-10.257125071454677,-18.478400266996644,0.0027860999998665648,0.0026037856659968384,0.00020191899966448545
642,9346.244482,-0.7000000000000001,-0.7000000000000001,-0.7000000000000001,[22.31944444],0.0007171630859375,-7.621708452797818,-10.27498012645287,-18.479207068751297,0.005490057999850251,0.005607683000562247,0.04980008100028499
643,9346.294546000001,-0.7000000000000001,-0.7000000000000001,-0.7000000000000001,[22.28402778],-0.0004119873046875,-7.632595070425083,-10.280119384188062,-18.503062211749157,0.008272380000562407,0.0024866203330020653,7.160100176406559e-05
644,9346.344482,-0.7000000000000001,-0.7000000000000001,-0.7000000000000001,[22.33541667],-0.002105712890625,-7.6293977760423095,-10.284160074165685,-18.529924101770362,0.003052691667107865,0.006400526999641443,0.04978487999869685
645,9346.394564,-0.7000000000000001,-0.7000000000000001,-0.7000000000000001,[22.31736111],-0.002105712890625,-7.6238902269514695,-10.276395052337536,-18.55394291496907,0.007357827000305406,0.0033920686655619647,0.0002971200010506436
646,9346.444476,-0.7000000000000001,-0.7000000000000001,-0.7000000000000001,[22.33125],-0.0002593994140625,-7.602581071980491,-10.267403185167012,-18.554027720378716,0.007264994666911662,0.007221703001050628,0.049583359999815
647,9346.494477,-0.7000000000000001,-0.7000000000000001,-0.7000000000000001,[22.34236111],-0.0002593994140625,-7.5928077721045755,-10.268585028201368,-18.539398068756253,0.0024011416662688134,0.0029621296671393793,0.0004176399997959379
648,9346.54448,-0.7999999999999999,-0.7000000000000001,-0.7000000000000001,[22.34513889],-0.001434326171875,-7.580987351785963,-10.276169300032555,-18.533924500934514,0.007273203333170386,0.0027689833332260605,0.049371839999366784
649,9346.594491,-0.7999999999999999,-0.7000000000000001,-0.7000000000000001,[22.33958333],-0.001434326171875,-7.578652766531387,-10.284747990396545,-18.54391981643491,0.000991671666270122,0.0043749116666731425,0.0006391599999915343
650,9346.644473,-0.8999999999999999,-0.7000000000000001,-0.7000000000000001,[22.41805556],0.0004425048828125,-7.588980500568422,-10.297911171768105,-18.55149410529505,0.0015117236671358114,0.008526599665856338,0.04917132099944865
651,9346.694489,-1.0,-0.7999999999999999,-0.7000000000000001,[22.36805556],0.0004425048828125,-7.595822508484729,-10.313434679344201,-18.54326097352695,0.0027122543324367143,0.0026915580001514172,0.0008446789997833548
652,9346.744476,-1.2,-0.8999999999999999,-0.7000000000000001,[22.39305556],-1.52587890625e-05,-7.604353436422075,-10.329591205901215,-18.538832882926794,0.005528640000193263,0.0057582663339417195,0.04896080099933897
653,9346.79447,-1.3,-1.0,-0.7999999999999999,[22.38819444],-1.52587890625e-05,-7.621012345724102,-10.34518740805417,-18.531717581619336,0.0025895579983625794,0.008186380000552163,0.001033199001540197
654,9346.84447,-1.4,-1.2,-0.8999999999999999,[22.42152778],0.0003814697265625,-7.627709987047652,-10.364607569231833,-18.521103468561787,0.007649525332453777,0.002105984000081662,0.048759282000901294
655,9346.894484,-1.5,-1.3,-1.0,[22.37708333],0.0003814697265625,-7.638059168097816,-10.375389708064894,-18.512628649331198,0.0033833493343990995,0.007280691999767441,0.001254717999472632
656,9346.944492,-1.6,-1.4,-1.2,[22.40833333],0.0017547607421875,-7.64360563336867,-10.392051069170833,-18.51022920419528,0.0016196193337236764,0.006830130332673434,0.0485297619998164
657,9346.994477,-1.8,-1.5,-1.3,[22.39513889],0.0017547607421875,-7.6460944064268075,-10.406131718971695,-18.510512512498586,0.004386660668387776,0.00364410999827669,0.0014552379998349352
658,9347.044467,-2.0,-1.6,-1.4,[22.40277778],0.00543212890625,-7.63956587197072,-10.425609367674245,-18.503135078434642,0.002201348333983333,0.008677953666847316,0.048347243000534945
659,9347.094471,-2.2,-1.8,-1.5,[22.39097222],0.00543212890625,-7.6360503311113765,-10.432896247311994,-18.50653332955233,0.0025815360004344257,5.910666004638188e-06,0.001656757000091602
660,9347.14448,-2.4,-2.0,-1.6,[22.38611111],0.00836181640625,-7.6350743283227755,-10.42811766664363,-18.523761134231307,0.009772432666068198,0.0028748380009346874,0.048126722998858895
661,9347.19447,-2.4,-2.2,-1.8,[22.37916667],0.00836181640625,-7.6488004981993765,-10.410607722511536,-18.548533925519777,0.004215880333504174,0.001329921333308448,0.0018632770006661303
662,9347.244467,-2.4,-2.3,-2.0,[22.40763889],0.0068511962890625,-7.647126030700273,-10.389626271907073,-18.556520528133813,0.0076261619997239904,0.0068026823337277165,0.04793220399915299
663,9347.294469,-2.4,-2.4,-2.2,[22.41180556],0.0068511962890625,-7.665676014477436,-10.362474423992316,-18.559342243884736,0.0005963280000287341,0.007485629997972865,0.0020697960007964866
664,9347.344464,-2.3,-2.4,-2.3,[22.41319444],0.0030670166015625,-7.683575771736939,-10.346061968410789,-18.554493516250712,0.0031090259999473346,0.007668109667065437,0.04772768400107452
665,9347.394467,-2.2,-2.4,-2.4,[22.44444444],0.0030670166015625,-7.696605763959242,-10.353785134637553,-18.54110521859314,0.003416525334614562,0.0019178279999323422,0.0022753159992134897
666,9347.444481,-2.0,-2.3,-2.4,[22.45694444],0.0053863525390625,-7.7095796721597525,-10.370914305952125,-18.51322182128399,0.0031730153332318878,0.008470578333799494,0.04750316500030749
667,9347.494479,-1.6,-2.2,-2.4,[22.46319444],0.0053863525390625,-7.723267878749223,-10.403458955861842,-18.490454943004426,0.0028469636654335773,0.0026413490013510454,0.002494835000106832
668,9347.544472,-1.3,-2.0,-2.3,[22.42152778],0.0075225830078125,-7.751315525793146,-10.443756536386278,-18.46403874657616,0.00615300533354457,0.0029493176662072074,0.04730464500062226
669,9347.594485,-1.3,-1.7,-2.2,[22.5],0.0075225830078125,-7.7663597232471,-10.504359246484489,-18.41931995413464,0.003020870333784842,0.0076326819998939754,0.0027083549994131317
670,9347.644462,-1.3,-1.3,-2.0,[22.45763889],0.0071563720703125,-7.790690122548339,-10.544009067145385,-18.381660658959298,0.002266286666781525,0.007951255332955043,0.047107125999900745
671,9347.69446,-1.3,-1.3,-1.7,[22.44583333],0.0071563720703125,-7.812589120921856,-10.577415097179248,-18.370027471549065,0.0030262756681622704,0.002350421666051261,0.002890874000513577
672,9347.744479,-1.3,-1.3,-1.3,[22.44236111],0.008148193359375,-7.824748017756759,-10.60567609156813,-18.376829895601997,0.003257400667280308,0.005750025664383429,0.04688260599868954
673,9347.794477,-1.4,-1.3,-1.3,[22.45486111],0.008148193359375,-7.82603243608169,-10.609072187729222,-18.382717263127933,0.008051712999076699,0.0026563283336145105,0.003115393999905791
674,9347.84446,-1.3,-1.3,-1.3,[22.42569444],0.0063934326171875,-7.824676919781699,-10.598940692744755,-18.374885518707117,0.0038045576657168567,0.0020093179991818033,0.04669408699919586
675,9347.894470000001,-1.3,-1.4,-1.3,[22.44791667],0.0063934326171875,-7.8049809622329205,-10.590404398419459,-18.374074413486742,0.0031090573338588,0.00504659933540097,0.0033159130016429117
676,9347.944461000001,-1.3,-1.3,-1.3,[22.39722222],0.0037689208984375,-7.783395854889684,-10.566589068548083,-18.403438074205084,0.005303797332089744,0.005416630665422417,0.04648556699976325
677,9347.994457,-1.3,-1.3,-1.4,[22.43680556],0.0037689208984375,-7.776708188009746,-10.541609909595458,-18.448241076264217,0.0005321820008248324,0.007411567332383129,0.0035104329999740003
678,9348.044495,-1.2,-1.3,-1.3,[22.4375],0.0021514892578125,-7.773096249440087,-10.506438002583996,-18.45929049804063,0.0035912756666220957,0.00843603666726267,0.04624404800051707
679,9348.094461,-1.2,-1.3,-1.3,[22.46805556],0.0021514892578125,-7.768999629940272,-10.47850927201675,-18.432027802623452,0.002728109333475004,0.002793108998957905,0.003721951999978046
680,9348.144456,-1.2,-1.2,-1.3,[22.46319444],-0.005035400390625,-7.7907829448401165,-10.46706811642667,-18.38165852342718,0.00314146366508794,0.005446630000733421,0.04607552800007397
681,9348.19447,-1.1,-1.2,-1.3,[22.49861111],-0.005035400390625,-7.831308673599129,-10.501579224355007,-18.299680244243003,0.0025735463332239306,0.0028272036670387024,0.003938472000299953
682,9348.244533000001,-1.1,-1.2,-1.2,[22.48402778],-0.0038604736328125,-7.889310934048746,-10.581152222838918,-18.181699347958528,0.008447171998341219,0.003204401000402868,0.04579100799855951
683,9348.294458,-0.8999999999999999,-1.2,-1.2,[22.51805556],-0.0038604736328125,-7.950812930956273,-10.718639386546023,-18.038895579969317,0.000179421998836915,0.0025526723329676315,0.004133992000788567
684,9348.344453,-0.7000000000000001,-1.1,-1.2,[22.48194444],0.0077362060546875,-8.027559169514882,-10.874976060433978,-17.899213352762484,0.0027135989985254128,0.0067204533334006555,0.045663488999707624
685,9348.394470000001,-0.6000000000000001,-1.0,-1.2,[22.49375],0.0077362060546875,-8.105203732019852,-11.01518058801122,-17.77072036057893,0.004121828667848604,0.0012558073321997654,0.004353511001681909
686,9348.444451,-0.6000000000000001,-0.7000000000000001,-1.1,[22.48611111],0.0072784423828125,-8.178011986250915,-11.113962899852785,-17.674462794151935,0.00344425500043144,0.008876047000740073,0.04545796900129062
687,9348.494486,-0.6000000000000001,-0.6000000000000001,-1.0,[22.39097222],0.0072784423828125,-8.230618458527921,-11.15699228340334,-17.643250579001286,0.00536610900053347,0.002753869666776154,0.004577030998916598
688,9348.544445,-0.6000000000000001,-0.6000000000000001,-0.7000000000000001,[22.35694444],-0.002655029296875,-8.251753750916842,-11.174197050476206,-17.662359465914424,0.0059883899994019885,0.005758620000051451,0.045256450001033954
689,9348.594448,-0.7000000000000001,-0.6000000000000001,-0.6000000000000001,[22.31736111],-0.002655029296875,-8.258451278440658,-11.149206723697256,-17.700702190559355,0.0028737866668961942,0.002612130667330348,0.004746549999254057
690,9348.644472,-0.7000000000000001,-0.6000000000000001,-0.6000000000000001,[22.31111111],-0.0025634765625,-8.244830051958738,-11.09870742317443,-17.71810628459721,0.00569385900053021,0.005799192333142855,0.04502193000007537
691,9348.694474,-0.7000000000000001,-0.7000000000000001,-0.6000000000000001,[22.25486111],-0.0025634765625,-8.209541391972072,-11.046396591844545,-17.74199896156602,0.00011729666766768787,0.005402151666203281,0.004980069999874104
692,9348.744449,-0.7000000000000001,-0.7000000000000001,-0.6000000000000001,[22.19652778],-0.0015869140625,-8.178663376350123,-10.987302442974189,-17.756556174240913,5.6911334468168207e-05,0.008007442333109793,0.044837411000116845
693,9348.794445,-0.7000000000000001,-0.7000000000000001,-0.7000000000000001,[22.21875],-0.0015869140625,-8.140019273717552,-10.966631134325494,-17.767396478274005,0.005771932666903012,0.003083755667830701,0.005158588999620406
694,9348.844441000001,-0.7999999999999999,-0.7000000000000001,-0.7000000000000001,[22.16736111],0.002960205078125,-8.118677157625852,-10.93748686173869,-17.751477677366676,0.005940088667557575,0.003252943333791336,0.04463789099827409
695,9348.894453,-0.7999999999999999,-0.7000000000000001,-0.7000000000000001,[22.19861111],0.002960205078125,-8.105793155300974,-10.927649731210632,-17.716628974228893,0.007079921999320504,0.0035415680013102246,0.005374109001422767
696,9348.944442,-0.8999999999999999,-0.7999999999999999,-0.7000000000000001,[22.18958333],0.0055389404296875,-8.09973672935816,-10.946335095172978,-17.671426755365932,0.0076913173325010575,0.0029682763342862017,0.04442937199928565
697,9348.994443,-0.8999999999999999,-0.7999999999999999,-0.7000000000000001,[22.15347222],0.0055389404296875,-8.10786045152395,-10.978527374982324,-17.612954900953035,0.0035327659988979576,0.0036184326654620236,0.0055716280003252905
698,9349.044443,-0.8999999999999999,-0.8999999999999999,-0.7999999999999999,[22.14791667],0.005645751953125,-8.132143791035828,-11.015875444173302,-17.552508228259114,0.007869671000662493,0.007986295999216964,0.04422085199985304
699,9349.094445,-0.8999999999999999,-0.8999999999999999,-0.7999999999999999,[22.11875],0.005645751953125,-8.156080260312102,-11.050904779070034,-17.50345356802755,0.0025587763338990044,0.0028067126659152564,0.005781148000096437
700,9349.144438,-0.7999999999999999,-0.8999999999999999,-0.8999999999999999,[22.10625],0.0062408447265625,-8.174857596989522,-11.073296551218943,-17.47316026625987,0.0030050893328734674,0.0077055043329892214,0.044018333001076826
701,9349.194442,-0.7999999999999999,-0.8999999999999999,-0.8999999999999999,[22.05625],0.0062408447265625,-8.176787463687543,-11.081942871656894,-17.45344579341454,0.0034873599997808924,0.0022022446664777817,0.005985666999549721
702,9349.244436,-0.7000000000000001,-0.7999999999999999,-0.8999999999999999,[22.06527778],0.00482177734375,-8.164793991454488,-11.085177669563818,-17.422824527813056,0.01015006766647275,0.0031437450015801005,0.043812812999021844
703,9349.294439,-0.7000000000000001,-0.7999999999999999,-0.8999999999999999,[22.02986111],0.00482177734375,-8.156366893231668,-11.082522732753874,-17.371915281984467,0.004435931334228371,0.006443348998800502,0.006190186999447178
704,9349.344437,-0.6000000000000001,-0.7000000000000001,-0.7999999999999999,[22.01111111],0.00390625,-8.155283764302794,-11.084523506411582,-17.32223802817061,0.0011601623336900957,0.006613557665332337,0.043604294000033406
705,9349.394444,-0.5,-0.7000000000000001,-0.7999999999999999,[21.97013889],0.00390625,-8.169589027086966,-11.085876548337549,-17.268197205143796,0.0030787140003667446,0.0023352133321168367,0.0064027059997897595
706,9349.444452,-0.5,-0.6000000000000001,-0.7000000000000001,[21.98472222],0.0018768310546875,-8.182307115320807,-11.103605748448434,-17.20797571722928,0.0025599853324820288,0.0011644946680462454,0.043381773999499273
707,9349.494438,-0.5,-0.5,-0.7000000000000001,[21.92291667],0.0018768310546875,-8.207351991571658,-11.115555881563944,-17.143168002041875,0.001959588998943218,0.0006727339987264713,0.006604226000490598
708,9349.544436,-0.6000000000000001,-0.5,-0.6000000000000001,[21.87638889],0.0033721923828125,-8.21191592816086,-11.14984300775959,-17.111499286369664,0.005292327667120844,0.002162818334909389,0.043190254998989985
709,9349.594434,-0.7000000000000001,-0.5,-0.5,[21.83472222],0.0033721923828125,-8.197555371950482,-11.1833623415049,-17.10254447415489,0.0022688583321723854,0.0032336100011889357,0.006807745001424337
710,9349.644432000001,-0.6000000000000001,-0.6000000000000001,-0.5,[21.85833333],0.01092529296875,-8.18875637708209,-11.195846138867646,-17.08830966503257,0.007803786331351148,0.0034433806667948375,0.042986734999431064
711,9349.694435,-0.7000000000000001,-0.6000000000000001,-0.5,[21.79583333],0.01092529296875,-8.158381363287534,-11.19256028162816,-17.045430227679145,0.0018909936661657412,0.006230922999748145,0.007016264999037958
712,9349.744476,-0.7000000000000001,-0.6000000000000001,-0.6000000000000001,[21.79375],0.011627197265625,-8.142808595692427,-11.177735075723593,-16.99664639915254,0.0031314853331423365,0.00572785900112649,0.04273521499999333
713,9349.794472,-0.7999999999999999,-0.7000000000000001,-0.6000000000000001,[21.70208333],0.011627197265625,-8.14577716917168,-11.156678760500611,-16.95616938816954,0.0027001516664313385,0.002784087999316398,0.007260784999743919
714,9349.844431,-1.0,-0.7000000000000001,-0.6000000000000001,[21.70625],0.0001678466796875,-8.16531966689573,-11.13867324381753,-16.926483458764185,0.0019768806669162586,0.00612986933447246,0.042572696000206633
715,9349.894424,-1.2,-0.7999999999999999,-0.7000000000000001,[21.67152778],0.0001678466796875,-8.190408970740316,-11.128858855754922,-16.879147252616256,0.00777491200096847,0.002431048000289593,0.007420304000333999
716,9349.944429000001,-1.3,-1.0,-0.7000000000000001,[21.65208333],-0.005828857421875,-8.21773201677629,-11.121335698138163,-16.82514790704268,0.008634015332063427,0.0029528916675189976,0.04236717599815165
717,9349.994481,-1.4,-1.2,-0.7999999999999999,[21.59861111],-0.005828857421875,-8.23909765929287,-11.127103042557057,-16.762157504301104,0.0027132756677019643,0.005508922666194849,0.007684824000534718
718,9350.044432,-1.5,-1.3,-1.0,[21.61527778],-0.00103759765625,-8.255500808316022,-11.14666826257123,-16.69521981869969,0.008525128998371656,0.0033503180002298905,0.04215665700030513
719,9350.094456,-1.6,-1.3,-1.2,[21.56041667],-0.00103759765625,-8.257082501922152,-11.164825190124112,-16.630949088094525,0.005295182667396148,0.002826619000188657,0.007867342999816174
720,9350.144423,-1.7,-1.5,-1.3,[21.52708333],0.00665283203125,-8.25496527425182,-11.182939057335519,-16.594475800559454,0.0029954543333587935,0.005844108332894393,0.0419581370006199
721,9350.194428,-1.8,-1.6,-1.3,[21.4625],0.00665283203125,-8.25680139541944,-11.189509374412573,-16.565259211083653,0.004996432668121997,0.00045152533311920706,0.008046863000345184
722,9350.244423,-1.8,-1.7,-1.5,[21.44097222],0.010101318359375,-8.251426156983893,-11.18242657637816,-16.538878881519604,0.0037561396675300784,1.293337845709175e-07,0.04175061800015101
723,9350.29444,-1.9,-1.8,-1.6,[21.37152778],0.010101318359375,-8.2342380935794,-11.162432513437532,-16.519498281178134,0.003589608333641081,0.0019128703315800522,0.008266381999419536
724,9350.344423,-2.1,-1.8,-1.7,[21.33194444],0.0084991455078125,-8.214293111525164,-11.14595072379135,-16.50776694990619,0.007525410333983018,0.004760204334161244,0.04154309799923794
725,9350.394432000001,-2.2,-1.9,-1.8,[21.30347222],0.0084991455078125,-8.190318789649911,-11.122601674664729,-16.47928905588206,0.0018277019989909604,0.0037279019998095464,0.008465902001262293
726,9350.444423,-2.2,-2.0,-1.8,[21.29513889],0.0101776123046875,-8.171605374571717,-11.096180773495956,-16.43487677568365,0.007289983665032196,0.007397108665827545,0.04133557899876905
727,9350.494425,-2.1,-2.2,-1.9,[21.24305556],0.0101776123046875,-8.163666070616607,-11.07011727737938,-16.38376343511343,0.0038494850014103577,0.0016171913321159082,0.008666421001180424
728,9350.54442,-2.0,-2.2,-2.0,[21.20347222],0.0081024169921875,-8.16952649670373,-11.044693709726225,-16.353179782248947,0.003393203667656053,0.007818942000085372,0.041131059000690584
729,9350.594419000001,-2.0,-2.1,-2.2,[21.13194444],0.0081024169921875,-8.174882736702399,-11.024840330353085,-16.334310454435293,0.0033316413337161066,0.0006588086671399651,0.008867941000062274
730,9350.644421,-2.0,-2.0,-2.2,[21.15347222],0.0056304931640625,-8.17272100395996,-11.01188000523407,-16.318590610193677,0.005252754332104814,0.0025817040004767478,0.040922539999883156
731,9350.694419,-1.8,-2.0,-2.1,[21.05972222],0.0056304931640625,-8.160067423534356,-10.999153212131919,-16.29291344357275,0.002327952333871508,0.003122682999673998,0.009075459998712176
732,9350.744418,-1.7,-2.0,-2.0,[21.06180556],0.007171630859375,-8.148122283728354,-10.983161482506464,-16.27154825364135,0.008772953666266403,0.008757036999668344,0.0407180199999857
733,9350.794446,-1.5,-1.9,-2.0,[20.97083333],0.007171630859375,-8.133100383889053,-10.959929070677589,-16.253825446819913,0.006516526666018763,0.004276961999494233,0.009309979999670759
734,9350.844417,-1.3,-1.7,-2.0,[20.97013889],0.0079193115234375,-8.120680634791533,-10.926800482976722,-16.245164158008393,0.0012094849989807699,0.00251361833215924,0.04051150099985534
735,9350.894416000001,-1.3,-1.5,-1.9,[20.90486111],0.0079193115234375,-8.103350332800272,-10.883100393839953,-16.23669523598196,0.00611501633466105,0.0007568186665594112,0.009487499000897515
736,9350.94443,-1.2,-1.3,-1.7,[20.89097222],0.003082275390625,-8.083656815016091,-10.84195938780485,-16.225795180471323,0.00760718133278715,0.0032241419994534226,0.04029098099999828
737,9350.994437,-1.2,-1.3,-1.5,[20.85347222],0.003082275390625,-8.06202444119045,-10.801654186088161,-16.199484347447484,0.004311733668146189,0.0039801309976610355,0.009716018999824882
738,9351.044433000001,-1.1,-1.2,-1.3,[20.84236111],0.0001373291015625,-8.042558661159873,-10.771206977912081,-16.16292109620914,0.007441358331561787,0.006578600001375889,0.04008046199851378
739,9351.094406,-0.8999999999999999,-1.2,-1.3,[20.78055556],0.0001373291015625,-8.029342180749142,-10.74740170366926,-16.124901140447097,0.0009725066665851045,0.004443442001502262,0.009892538000713103
740,9351.144411,-0.7000000000000001,-1.2,-1.2,[20.76041667],0.0006561279296875,-8.018862677234239,-10.730972916134053,-16.094696215151604,0.0011498813328216784,0.007816524666850455,0.03989494200141053
741,9351.19441,-0.5,-0.8999999999999999,-1.2,[20.72916667],0.0006561279296875,-8.011786121107958,-10.728543332309735,-16.066665309845604,0.00588170466653537,0.0022238269993977156,0.01010405799934233
742,9351.244414,-0.30000000000000004,-0.7000000000000001,-1.2,[20.70416667],0.0013885498046875,-8.008334526507822,-10.72655786708307,-16.037234413581952,0.003624006665631896,0.005000545332222828,0.03968442299992603
743,9351.294413,-0.1,-0.5,-0.8999999999999999,[20.66180556],0.0013885498046875,-7.998112327287944,-10.722028384491491,-16.007803968922275,0.007426191667036619,0.003257297999880393,0.01031457699900784
744,9351.344409,0.2,-0.30000000000000004,-0.7000000000000001,[20.62222222],-4.57763671875e-05,-7.988811754420077,-10.71070852278102,-15.98501167521922,0.005247879000307876,0.002944329666206613,0.03948190300070564
745,9351.394411,0.4,-0.1,-0.5,[20.62222222],-4.57763671875e-05,-7.971039096006779,-10.696181967792308,-15.958605735737764,0.002097920667438302,0.003372839333678712,0.010520096999243833
746,9351.444408,0.6000000000000001,0.1,-0.30000000000000004,[20.55138889],-0.0035247802734375,-7.950059427897979,-10.680557602456268,-15.93532808642002,0.007969712667545537,0.003576068666006904,0.039275383000131114
747,9351.494423,0.7000000000000001,0.4,-0.1,[20.52361111],-0.0035247802734375,-7.922926396571645,-10.653242487403839,-15.909901499948239,0.003484714667138178,0.0019354726664460031,0.010739617000581347
748,9351.544406,0.7999999999999999,0.5,0.1,[20.49652778],-0.0045166015625,-7.8927038211750515,-10.630500055589186,-15.889204373145102,0.004092829001820064,0.007812409665348241,0.039069863998520304
749,9351.594407,0.7000000000000001,0.7000000000000001,0.4,[20.45763889],-0.0045166015625,-7.862367152603496,-10.614351834248001,-15.858859014891783,0.0035025586676056264,0.0007792356682330137,0.010931136001090636
750,9351.644406,0.7000000000000001,0.7999999999999999,0.5,[20.43472222],-0.001373291015625,-7.832742829395824,-10.60645497388055,-15.819222193047466,0.007862087335524848,0.0028776736653526314,0.03886234400124522
751,9351.694405,0.7000000000000001,0.7000000000000001,0.7000000000000001,[20.39444444],-0.001373291015625,-7.81344854442479,-10.59599427007434,-15.789115763165096,0.0021720869990531355,0.0034101729997928487,0.011136655999507639
752,9351.744401,0.6000000000000001,0.7000000000000001,0.7999999999999999,[20.32708333],-0.0017852783203125,-7.798714126084874,-10.587207499248315,-15.759720962859783,0.007896868666648516,0.0034182046674686717,0.03865982500065002
753,9351.794404,0.4,0.7000000000000001,0.7000000000000001,[20.34166667],-0.0017852783203125,-7.784101445552505,-10.585050151702344,-15.729049758398878,0.0008740273333387449,0.007191326665633824,0.011343174999637995
754,9351.844415,0.4,0.6000000000000001,0.7000000000000001,[20.25763889],-0.005401611328125,-7.773620293818911,-10.574472284206498,-15.696659290510826,0.003399809000256937,0.005751462000262109,0.03843830500045442
755,9351.894404,0.4,0.4,0.7000000000000001,[20.24444444],-0.005401611328125,-7.765393565494504,-10.568988366055924,-15.664311356922012,0.001747870999679435,0.0036881076648569433,0.011550695000551059
756,9351.944398,0.4,0.4,0.6000000000000001,[20.20763889],-0.0047607421875,-7.752030449937099,-10.56927549927712,-15.618518784913594,0.007092933332387474,0.0017297463327849982,0.03824778600028367
757,9351.994403,0.4,0.4,0.4,[20.18333333],-0.0047607421875,-7.7339535023691095,-10.566726530415433,-15.57234822294703,0.007549628333435976,0.005856527999640093,0.011757214000681415
758,9352.044399,0.4,0.4,0.4,[20.12222222],-0.0028228759765625,-7.714713686924425,-10.557495456355607,-15.544719979979053,0.008154472667229129,0.0035534230009943713,0.03803926599903207
759,9352.094402,0.4,0.4,0.4,[20.08263889],-0.0028228759765625,-7.68457710367464,-10.55728254778141,-15.537840650448583,0.002207826666563051,0.00592082966795715,0.011963734001255943
760,9352.144423,0.4,0.4,0.4,[20.05486111],-0.001708984375,-7.657971693576753,-10.545532751466315,-15.531403478168858,0.0024377640002057888,0.005280514000332914,0.037807746999533265
761,9352.194393,0.4,0.4,0.4,[19.99722222],-0.001708984375,-7.629116538007487,-10.52079857812204,-15.522578830666163,0.005710173332772683,0.0023870770000939956,0.012162253000497003
762,9352.244397,0.4,0.4,0.4,[19.99166667],-0.000885009765625,-7.599692551241455,-10.488276177299582,-15.505673974764221,0.0027815896664833417,0.005280024666717509,0.03762622700014617
763,9352.294396,0.4,0.4,0.4,[19.96041667],-0.000885009765625,-7.580837498992122,-10.451053086784263,-15.484146035898403,0.0030998093334346777,0.0030659759995614877,0.012372772998787696
764,9352.344394,0.4,0.4,0.4,[19.93888889],-0.00640869140625,-7.559296173320173,-10.413854572807065,-15.461337915406542,0.004192108001007,0.0034426843321853084,0.03742170800069289
765,9352.394400000001,0.30000000000000004,0.4,0.4,[19.87916667],-0.00640869140625,-7.546944966358896,-10.378861542992707,-15.445834580229512,0.003667722332465928,0.0017761216677172342,0.01258429200061073
766,9352.444396,0.30000000000000004,0.4,0.4,[19.85972222],-0.008514404296875,-7.536782502682581,-10.351489794207849,-15.424633432996021,0.01048899666784564,0.0024383920008403948,0.03721218799910275
767,9352.494395,0.2,0.4,0.4,[19.80833333],-0.008514404296875,-7.526972664315662,-10.337081937584324,-15.39514361481585,0.0023984649997146334,0.003024503999768058,0.012786811999831116
768,9352.544395,0.2,0.30000000000000004,0.4,[19.79583333],-0.0052947998046875,-7.515082640441388,-10.322109602346695,-15.359165064706769,0.008067868331636419,0.00818057666583627,0.037005668998972396
769,9352.594389,0.1,0.2,0.4,[19.71944444],-0.0052947998046875,-7.489739999319764,-10.323510815071412,-15.335238182700275,0.002994309332279954,0.0025039413339982275,0.012988331000087783
770,9352.644394,-0.1,0.2,0.30000000000000004,[19.72361111],-0.0022735595703125,-7.4758205758099985,-10.315702070532401,-15.315879194094762,0.0028321740010142094,0.005414273999122088,0.03679914899839787
771,9352.694392,-0.2,0.1,0.2,[19.68263889],-0.0022735595703125,-7.464501758933869,-10.298322600729447,-15.29692255865939,0.00775128433451755,0.0029466323321685195,0.013198851000197465
772,9352.744387,-0.4,-0.1,0.2,[19.64652778],-0.001495361328125,-7.436894045936722,-10.283934364208728,-15.272259072790838,0.006863357999463915,0.0028701836672553327,0.03659862999847974
773,9352.794392,-0.7000000000000001,-0.2,0.1,[19.62361111],-0.001495361328125,-7.408262993591549,-10.270429657356638,-15.247702719952125,0.0017342153332720045,0.004470309000680572,0.013406370000666357
774,9352.844386,-1.0,-0.30000000000000004,-0.1,[19.56180556],-0.0010528564453125,-7.388764361711384,-10.255980826398941,-15.226473423339558,0.000818117998278467,0.008588816332121496,0.0363921099997242
775,9352.894389000001,-1.2,-0.7000000000000001,-0.2,[19.59513889],-0.0010528564453125,-7.370517758114039,-10.246223484190095,-15.189670001534935,0.0025346320016979007,0.002880179999920074,0.013610890000563813
